Date,Open,High,Low,Close,Adj Close,Volume
2023-01-11,128.410004,135.279999,127.989998,134.690002,134.690002,4909500
2023-01-12,133.440002,134.440002,128.149994,131.630005,131.630005,3314400
2023-01-13,130.399994,136.145004,130.169998,134.669998,134.669998,3924300
2023-01-17,134.500000,136.910004,132.500000,132.509995,132.509995,2892300
2023-01-18,135.059998,136.167007,130.740005,131.440002,131.440002,2458300
2023-01-19,130.470001,132.889999,127.831001,128.970001,128.970001,1687500
2023-01-20,129.580002,132.259995,127.529999,131.820007,131.820007,2475500
2023-01-23,132.750000,140.000000,132.110001,139.119995,139.119995,2782400
2023-01-24,138.020004,139.309998,135.500000,136.679993,136.679993,3052900
2023-01-25,133.059998,136.490005,131.929993,135.860001,135.860001,1926800
2023-01-26,138.914993,140.460007,134.289993,134.539993,134.539993,2394200
2023-01-27,131.432007,139.089996,129.300003,137.800003,137.800003,3044700
2023-01-30,136.440002,139.830002,134.240005,134.699997,134.699997,2362900
2023-01-31,135.600006,139.080002,135.600006,137.580002,137.580002,2143900
2023-02-01,137.580002,140.460007,134.119995,139.580002,139.580002,3181800
2023-02-02,143.000000,148.229996,142.139999,148.199997,148.199997,3777200
2023-02-03,143.300003,149.910004,142.419998,147.500000,147.500000,2686500
2023-02-06,145.559998,147.789001,143.820007,144.539993,144.539993,1394800
2023-02-07,144.000000,145.679993,139.699997,145.029999,145.029999,1706800
2023-02-08,144.279999,145.740005,142.210007,144.020004,144.020004,1473200
2023-02-09,145.199997,145.514999,137.020004,137.559998,137.559998,2489900
2023-02-10,136.145004,136.339996,131.210007,132.130005,132.130005,2868000
2023-02-13,131.990005,136.250000,128.570007,134.750000,134.750000,2517100
2023-02-14,134.110001,137.419998,130.990005,133.750000,133.750000,2331800
2023-02-15,133.000000,143.149994,132.789993,142.259995,142.259995,3056300
2023-02-16,138.339996,140.160004,129.919998,130.309998,130.309998,5292800
2023-02-17,130.399994,131.460007,127.157997,129.679993,129.679993,4314100
2023-02-21,126.760002,131.330002,124.360001,124.845001,124.845001,3415600
2023-02-22,125.425003,129.250000,124.434998,128.449997,128.449997,5040900
2023-02-23,131.826996,133.490005,120.209999,131.580002,131.580002,8601100
2023-02-24,127.889999,129.050003,123.580002,124.105003,124.105003,3577200
2023-02-27,123.839996,124.400002,119.739998,120.599998,120.599998,3736700
2023-02-28,121.400002,123.279999,120.080002,121.410004,121.410004,1886600
2023-03-01,120.529999,121.070000,116.271004,118.279999,118.279999,3440400
2023-03-02,117.050003,119.720001,116.510002,118.459999,118.459999,2951400
2023-03-03,119.379997,122.400002,119.004997,121.419998,121.419998,2997800
2023-03-06,122.050003,122.410004,118.580002,118.779999,118.779999,2843600
2023-03-07,119.089996,122.510002,114.820000,115.889999,115.889999,3927500
2023-03-08,112.669998,113.320000,107.959999,113.180000,113.180000,7098100
2023-03-09,107.400002,110.410004,105.139999,107.739998,107.739998,6967500
2023-03-10,107.339996,107.745003,103.459999,105.980003,105.980003,4762000
2023-03-13,103.014999,106.370003,99.239998,103.709999,103.709999,5646000
2023-03-14,106.754997,107.000000,101.150002,102.790001,102.790001,3300700
2023-03-15,101.730003,105.199997,100.160004,104.739998,104.739998,3586700
2023-03-16,102.820000,105.209999,101.110001,104.430000,104.430000,3549000
2023-03-17,104.040001,105.839996,103.389999,105.339996,105.339996,3175800
2023-03-20,104.430000,108.605003,103.339996,108.360001,108.360001,3988000
2023-03-21,109.949997,113.120003,109.440002,112.709999,112.709999,3456000
2023-03-22,113.339996,115.300003,110.820000,110.959999,110.959999,2539900
2023-03-23,113.279999,116.150002,109.680000,110.089996,110.089996,3518100
2023-03-24,109.000000,109.115997,105.110001,106.849998,106.849998,2769800
2023-03-27,107.449997,107.449997,103.239998,104.879997,104.879997,3083700
2023-03-28,105.610001,107.180000,104.940002,105.059998,105.059998,2012100
2023-03-29,106.459999,107.809998,105.180000,107.669998,107.669998,1635800
2023-03-30,109.989998,110.964996,107.879997,108.779999,108.779999,2384900
2023-03-31,109.209999,111.610001,108.610001,111.330002,111.330002,2673400
2023-04-03,110.449997,110.714996,105.879997,108.250000,108.250000,2410000
2023-04-04,114.709999,114.730003,109.294998,109.639999,109.639999,4973500
2023-04-05,108.720001,108.795998,104.400002,105.269997,105.269997,2723500
2023-04-06,103.959999,104.724998,100.739998,104.059998,104.059998,3123800
2023-04-10,103.639999,104.360001,101.660004,103.040001,103.040001,2787300
2023-04-11,102.739998,104.669998,101.809998,103.639999,103.639999,1903400
2023-04-12,105.223999,105.290001,99.410004,100.160004,100.160004,2887300
2023-04-13,101.500000,101.988998,99.790001,100.720001,100.720001,2788000
2023-04-14,100.339996,103.629997,99.669998,102.529999,102.529999,2749600
2023-04-17,102.489998,103.550003,102.074997,103.120003,103.120003,1824600
2023-04-18,104.250000,104.730003,101.889999,102.169998,102.169998,1973600
2023-04-19,100.620003,103.500000,100.500000,102.379997,102.379997,2383800
2023-04-20,100.760002,104.930000,100.599998,102.239998,102.239998,2673900
2023-04-21,102.449997,103.169998,101.336998,102.050003,102.050003,2277200
2023-04-24,102.629997,103.250000,101.565002,102.839996,102.839996,2707900
2023-04-25,101.730003,102.320000,98.110001,98.370003,98.370003,2133000
2023-04-26,99.349998,100.639999,97.349998,97.769997,97.769997,2237600
2023-04-27,100.214996,101.379997,99.239998,100.489998,100.489998,3125200
2023-04-28,100.690002,101.199997,98.709999,101.029999,101.029999,2525500
2023-05-01,100.360001,100.910004,95.440002,96.269997,96.269997,3951400
2023-05-02,94.559998,99.639999,94.379997,99.190002,99.190002,3590500
2023-05-03,99.190002,102.309998,98.059998,98.964996,98.964996,6566600
2023-05-04,96.540001,96.845001,90.739998,92.550003,92.550003,8317900
2023-05-05,93.699997,95.864998,89.139999,90.000000,90.000000,6990400
2023-05-08,90.129997,95.489998,90.059998,92.779999,92.779999,4802400
2023-05-09,91.839996,93.419998,91.619003,92.709999,92.709999,2518800
2023-05-10,94.080002,95.680000,92.652000,94.839996,94.839996,2616600
2023-05-11,95.129997,96.559998,94.029999,96.360001,96.360001,2263500
2023-05-12,96.610001,97.889999,94.105003,94.680000,94.680000,3787800
2023-05-15,94.169998,98.110001,93.500000,97.849998,97.849998,4106300
2023-05-16,95.010002,95.169998,91.339996,92.650002,92.650002,3884000
2023-05-17,92.629997,96.489998,91.093002,94.989998,94.989998,3457600
2023-05-18,94.639999,94.694000,90.849998,92.389999,92.389999,4320800
2023-05-19,92.500000,92.500000,88.230003,89.099998,89.099998,4035500
2023-05-22,88.949997,90.785004,88.000000,90.019997,90.019997,3304900
2023-05-23,89.489998,90.775002,87.919998,88.029999,88.029999,3170300
2023-05-24,88.250000,88.691002,86.000000,87.660004,87.660004,2221500
2023-05-25,87.760002,88.400002,84.919998,86.230003,86.230003,2389300
2023-05-26,86.680000,87.339996,84.955002,85.529999,85.529999,3456000
2023-05-30,86.129997,86.279999,82.375000,82.489998,82.489998,3378200
2023-05-31,82.230003,83.550003,80.440002,81.050003,81.050003,5132700
2023-06-01,81.250000,82.580002,80.699997,81.989998,81.989998,3398200
2023-06-02,83.339996,86.239998,82.800003,85.010002,85.010002,3538900
2023-06-05,84.860001,87.070000,84.570000,85.250000,85.250000,2741000
2023-06-06,85.260002,91.800003,85.220001,90.050003,90.050003,4287600
2023-06-07,91.790001,92.739998,87.305000,87.570000,87.570000,3304500
2023-06-08,86.389999,87.980003,84.739998,87.559998,87.559998,2715800
2023-06-09,91.870003,93.589996,90.400002,91.239998,91.239998,5604400
2023-06-12,91.889999,91.894997,87.639999,90.510002,90.510002,3498800
2023-06-13,91.260002,93.510002,89.849998,92.839996,92.839996,3586600
2023-06-14,93.120003,95.500000,92.540001,95.059998,95.059998,3067700
2023-06-15,94.419998,96.650002,93.370003,95.970001,95.970001,2425100
2023-06-16,96.459999,96.500000,93.321999,94.599998,94.599998,4242900
2023-06-20,95.110001,98.000000,94.779999,96.190002,96.190002,3246900
2023-06-21,95.660004,97.029999,93.921997,94.629997,94.629997,2982900
2023-06-22,93.779999,93.845001,91.209999,92.139999,92.139999,2838700
2023-06-23,91.279999,91.919998,88.809998,88.930000,88.930000,4752200
2023-06-26,88.639999,89.650002,84.500000,84.570000,84.570000,4037700
2023-06-27,85.150002,87.849998,85.089996,87.489998,87.489998,2525900
2023-06-28,87.260002,88.876999,86.040001,87.449997,87.449997,1998600
2023-06-29,87.489998,87.949997,84.940002,85.730003,85.730003,1954300
2023-06-30,86.680000,86.785004,84.209999,84.610001,84.610001,3065300
2023-07-03,85.250000,85.830002,83.849998,85.400002,85.400002,2194200
2023-07-05,84.889999,85.360001,82.400002,85.150002,85.150002,3322000
2023-07-06,83.059998,83.955002,81.959999,82.910004,82.910004,2927600
2023-07-07,83.000000,83.930000,82.599998,82.760002,82.760002,3143000
2023-07-10,82.279999,85.860001,81.900002,85.830002,85.830002,2527200
2023-07-11,88.760002,94.820000,88.695000,93.709999,93.709999,6238200
2023-07-12,95.269997,95.430000,91.489998,91.500000,91.500000,3060200
2023-07-13,92.849998,94.540001,92.290001,93.150002,93.150002,3045100
2023-07-14,92.320000,93.239998,91.120003,92.250000,92.250000,2597500
2023-07-17,91.500000,93.669998,90.220001,93.400002,93.400002,1714900
2023-07-18,93.514999,96.290001,93.150002,93.330002,93.330002,2077200
2023-07-19,93.820000,97.019997,93.690002,96.089996,96.089996,3088500
2023-07-20,94.730003,95.050003,92.459999,93.070000,93.070000,2351500
2023-07-21,96.919998,101.959999,96.716003,96.739998,96.739998,5530000
2023-07-24,96.610001,97.669998,94.500000,96.540001,96.540001,2443900
2023-07-25,97.160004,97.599998,94.500000,94.989998,94.989998,2014500
2023-07-26,94.879997,97.559998,94.870003,96.389999,96.389999,1923400
2023-07-27,97.500000,98.650002,95.400002,95.730003,95.730003,2506900
2023-07-28,98.025002,100.690002,97.699997,99.629997,99.629997,2648400
2023-07-31,100.199997,102.809998,100.169998,101.650002,101.650002,2630400
2023-08-01,100.559998,101.800003,98.230003,98.599998,98.599998,1806900
2023-08-02,96.500000,97.440002,94.269997,96.070000,96.070000,4054900
2023-08-03,87.205002,89.779999,82.480003,82.919998,82.919998,11457800
2023-08-04,84.309998,84.800003,81.165001,81.589996,81.589996,5116200
2023-08-07,82.000000,84.754997,80.750000,84.430000,84.430000,4072700
2023-08-08,82.930000,83.419998,80.379997,82.500000,82.500000,3313300
2023-08-09,82.500000,82.753998,79.625000,79.870003,79.870003,3103400
2023-08-10,80.500000,81.290001,77.910004,78.209999,78.209999,4038600
2023-08-11,77.629997,78.400002,76.019997,76.639999,76.639999,2954200
2023-08-14,76.019997,79.470001,76.019997,79.300003,79.300003,3522100
2023-08-15,78.120003,78.120003,75.680000,75.860001,75.860001,3615200
2023-08-16,75.139999,76.260002,73.870003,73.949997,73.949997,2827800
2023-08-17,74.000000,76.959999,74.000000,74.970001,74.970001,3836100
2023-08-18,73.330002,74.620003,72.565002,73.779999,73.779999,3263000
2023-08-21,73.910004,75.059998,73.050003,73.320000,73.320000,2746200
2023-08-22,73.480003,74.139999,72.400002,73.480003,73.480003,2482100
2023-08-23,74.589996,74.589996,72.989998,73.080002,73.080002,2637500
2023-08-24,72.879997,72.989998,71.589996,71.620003,71.620003,2979900
2023-08-25,72.379997,73.839996,71.769997,72.309998,72.309998,2584700
2023-08-28,72.739998,73.279999,71.930000,72.239998,72.239998,1840000
2023-08-29,71.879997,74.834999,71.279999,74.400002,74.400002,2005400
2023-08-30,74.050003,74.930000,73.430000,74.320000,74.320000,1681700
2023-08-31,74.629997,75.400002,73.010002,73.570000,73.570000,2599800
2023-09-01,74.080002,75.660004,74.019997,74.635002,74.635002,2175500
2023-09-05,74.000000,74.160004,72.690002,72.820000,72.820000,2345100
2023-09-06,72.449997,73.589996,71.889999,72.739998,72.739998,2882400
2023-09-07,71.900002,72.010002,68.360001,69.089996,69.089996,4094800
2023-09-08,69.389999,69.389999,66.680000,67.129997,67.129997,4073300
2023-09-11,67.300003,67.809998,64.779999,64.820000,64.820000,4005900
2023-09-12,64.459999,66.129997,64.300003,64.809998,64.809998,3913000
2023-09-13,64.500000,65.500000,63.509998,64.559998,64.559998,3117600
2023-09-14,68.589996,69.446999,65.419998,66.680000,66.680000,7410400
2023-09-15,66.629997,66.999001,63.860001,64.940002,64.940002,6545800
2023-09-18,64.260002,64.820000,63.630001,63.849998,63.849998,3454300
2023-09-19,63.240002,65.930000,62.889999,65.739998,65.739998,3110600
2023-09-20,65.739998,66.529999,64.589996,64.690002,64.690002,2740700
2023-09-21,63.790001,65.110001,63.529999,64.250000,64.250000,3967400
2023-09-22,65.000000,66.110001,63.500000,63.799999,63.799999,3621300
2023-09-25,63.099998,65.250000,63.009998,64.720001,64.720001,2738300
2023-09-26,64.290001,64.519997,61.470001,61.869999,61.869999,3961200
2023-09-27,61.770000,63.160000,61.709999,61.889999,61.889999,3171400
2023-09-28,61.299999,63.959999,61.220001,63.750000,63.750000,3666800
2023-09-29,64.790001,65.870003,64.320000,64.580002,64.580002,3269900
2023-10-02,64.339996,65.110001,63.869999,64.650002,64.650002,4441000
2023-10-03,64.389999,64.910004,62.119999,62.290001,62.290001,3015200
2023-10-04,63.099998,64.320000,62.919998,63.740002,63.740002,3148200
2023-10-05,63.820000,64.180000,61.369999,62.860001,62.860001,3623700
2023-10-06,62.099998,63.820000,62.099998,62.720001,62.720001,3072400
2023-10-09,61.930000,63.549999,61.634998,63.380001,63.380001,2621200
2023-10-10,63.029999,64.760002,62.755001,63.709999,63.709999,3574800
2023-10-11,63.880001,65.303001,63.880001,64.839996,64.839996,2734200
2023-10-12,65.570000,65.570000,63.820000,64.760002,64.760002,2992300
2023-10-13,64.639999,64.639999,62.720001,63.169998,63.169998,3449100
2023-10-16,63.310001,66.760002,63.227001,66.470001,66.470001,4517100
2023-10-17,65.769997,70.315002,65.529999,70.059998,70.059998,4838500
2023-10-18,69.129997,69.680000,67.690002,67.900002,67.900002,3070600
2023-10-19,67.709999,68.120003,64.910004,65.419998,65.419998,3697600
2023-10-20,65.010002,66.499001,64.790001,64.900002,64.900002,3528700
2023-10-23,64.300003,65.440002,63.535000,64.150002,64.150002,2944800
2023-10-24,64.330002,66.080002,63.340000,64.589996,64.589996,2696600
2023-10-25,62.500000,63.070000,60.889999,62.959999,62.959999,3565100
2023-10-26,62.450001,63.180000,61.450001,62.369999,62.369999,3990900
2023-10-27,62.450001,63.740002,61.645000,62.459999,62.459999,3059100
2023-10-30,63.070000,63.189999,59.790001,61.310001,61.310001,4459100
2023-10-31,61.950001,63.310001,61.529999,62.299999,62.299999,2932700
2023-11-01,61.610001,61.900002,59.270000,60.660000,60.660000,7543200
2023-11-02,60.000000,64.209999,58.200001,61.630001,61.630001,10421800
2023-11-03,63.619999,67.680000,63.395000,65.250000,65.250000,5476300
2023-11-06,65.320000,65.800003,62.294998,63.080002,63.080002,3299300
2023-11-07,63.240002,65.220001,63.000000,64.839996,64.839996,3480200
2023-11-08,64.120003,64.900002,62.816002,63.990002,63.990002,3035400
